país;ano;código_iso;população;pib;variação_biocombustível_pct;variação_biocombustível_twh;biocombustível_per_capita;consumo_biocombustível;eletricidade_biocombustível_per_capita;eletricidade_biocombustível;participação_biocombustível_eletricidade;participação_biocombustível_energia;intensidade_carbono_eletricidade;variação_carvão_pct;variação_carvão_twh;carvão_per_capita;consumo_carvão;eletricidade_carvão_per_capita;eletricidade_carvão;variação_produção_carvão_pct;variação_produção_carvão_twh;produção_carvão_per_capita;produção_carvão;participação_carvão_eletricidade;participação_carvão_energia;demanda_eletricidade;geração_eletricidade;participação_eletricidade_energia;variação_consumo_energia_pct;variação_consumo_energia_twh;energia_per_capita;energia_por_pib;variação_combustível_fóssil_pct;variação_combustível_fóssil_twh;eletricidade_fóssil_per_capita;eletricidade_fóssil;energia_fóssil_per_capita;consumo_combustível_fóssil;participação_fóssil_eletricidade;participação_fóssil_energia;variação_gás_pct;variação_gás_twh;consumo_gás;eletricidade_gás_per_capita;eletricidade_gás;energia_gás_per_capita;variação_produção_gás_pct;variação_produção_gás_twh;produção_gás_per_capita;produção_gás;participação_gás_eletricidade;participação_gás_energia;emissões_gases_efeito_estufa;variação_hidrelétrica_pct;variação_hidrelétrica_twh;consumo_hidrelétrica;eletricidade_hidrelétrica_per_capita;eletricidade_hidrelétrica;energia_hidrelétrica_per_capita;participação_hidrelétrica_eletricidade;participação_hidrelétrica_energia;variação_baixo_carbono_pct;variação_baixo_carbono_twh;consumo_baixo_carbono;eletricidade_baixo_carbono_per_capita;eletricidade_baixo_carbono;energia_baixo_carbono_per_capita;participação_baixo_carbono_eletricidade;participação_baixo_carbono_energia;importação_líquida_eletricidade;participação_importação_eletricidade_demanda;variação_nuclear_pct;variação_nuclear_twh;consumo_nuclear;eletricidade_nuclear_per_capita;eletricidade_nuclear;energia_nuclear_per_capita;participação_nuclear_eletricidade;participação_nuclear_energia;variação_petróleo_pct;variação_petróleo_twh;consumo_petróleo;eletricidade_petróleo_per_capita;eletricidade_petróleo;energia_petróleo_per_capita;variação_produção_petróleo_pct;variação_produção_petróleo_twh;produção_petróleo_per_capita;produção_petróleo;participação_petróleo_eletricidade;participação_petróleo_energia;consumo_outras_renováveis;eletricidade_outras_renováveis;eletricidade_outras_renováveis_exceto_biocombustível;variação_outras_renováveis_pct;variação_outras_renováveis_twh;eletricidade_outras_renováveis_per_capita;eletricidade_outras_renováveis_per_capita_exceto_biocombustível;energia_outras_renováveis_per_capita;participação_outras_renováveis_eletricidade;participação_outras_renováveis_eletricidade_exceto_biocombustível;participação_outras_renováveis_energia;eletricidade_per_capita;consumo_energia_primária;variação_renováveis_pct;variação_renováveis_twh;consumo_renováveis;eletricidade_renováveis_per_capita;eletricidade_renováveis;energia_renováveis_per_capita;participação_renováveis_eletricidade;participação_renováveis_energia;variação_solar_pct;variação_solar_twh;consumo_solar;eletricidade_solar_per_capita;eletricidade_solar;energia_solar_per_capita;participação_solar_eletricidade;participação_solar_energia;variação_eólica_pct;variação_eólica_twh;consumo_eólica;eletricidade_eólica_per_capita;eletricidade_eólica;energia_eólica_per_capita;participação_eólica_eletricidade;participação_eólica_energia;energia_renovavel;energia_nao_renovavel;continente
Africa;1966;;329658389.0;;;;;;;;;;;-0.116;-0.374;980.173;323.122;;;-1.023;-3.765;1105.371;364.395;;43.075;;;;4.72;33.813;2275.487;;4.305;29.069;;;2136.364;704.27;;93.886;11.765;1.126;10.698;;;32.452;22.341;6.983;116.002;38.241;;1.426;;11.538;4.744;45.863;47.049;15.51;139.123;;6.114;11.538;4.744;45.863;;;139.123;;6.114;;;;0.0;0.0;0.0;0.0;0.0;;0.0;8.276;28.316;370.45;;;1123.739;27.263;336.726;4768.048;1571.827;;49.385;;;;;;;;;;;;;750.133;11.538;4.744;45.863;;;139.123;;6.114;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;;0.0;45.863;704.27;Africa
Africa;1967;;338159967.0;;;;;;;;;;;2.219;7.169;976.732;330.292;;;1.464;5.335;1093.357;369.73;;43.578;;;;1.04;7.801;2241.349;;0.822;5.789;;;2099.772;710.059;;93.683;-1.161;-0.124;10.574;;;31.269;-16.316;-6.24;94.634;32.001;;1.395;;4.388;2.013;47.876;47.879;16.191;141.577;;6.317;4.388;2.013;47.876;;;141.577;;6.317;;;;0.0;0.0;0.0;0.0;0.0;;0.0;-0.339;-1.256;369.194;;;1091.772;10.008;157.31;5113.37;1729.137;;48.71;;;;;;;;;;;;;757.934;4.388;2.013;47.876;;;141.577;;6.317;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;;0.0;47.876;710.06;Africa
Africa;1968;;346980412.0;;;;;;;;;;;4.003;13.221;990.007;343.513;;;4.709;17.41;1115.741;387.14;;42.907;;;;5.629;42.662;2307.324;;4.864;34.537;;;2145.93;744.596;;93.005;1.355;0.143;10.717;;;30.887;39.987;12.796;129.108;44.798;;1.339;;16.971;8.125;56.0;54.58;18.938;161.394;;6.995;16.971;8.125;56.0;;;161.394;;6.995;;;;0.0;0.0;0.0;0.0;0.0;;0.0;5.735;21.172;390.366;;;1125.037;28.164;486.989;6386.891;2216.126;;48.759;;;;;;;;;;;;;800.596;16.971;8.125;56.0;;;161.394;;6.995;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;;0.0;56.0;744.5959999999999;Africa
Africa;1969;;356070643.0;;;;;;;;;;;0.911;3.13;973.523;346.643;;;1.415;5.479;1102.643;392.619;;42.136;;;;2.757;22.072;2310.408;;1.708;12.721;;;2126.871;757.316;;92.056;16.824;1.803;12.52;;;35.162;-16.113;-7.218;105.54;37.58;;1.522;;16.699;9.352;65.352;62.069;22.101;183.537;;7.944;16.699;9.352;65.352;;;183.537;;7.944;;;;0.0;0.0;0.0;0.0;0.0;;0.0;1.995;7.788;398.153;;;1118.186;27.172;602.168;7914.986;2818.294;;48.398;;;;;;;;;;;;;822.668;16.699;9.352;65.352;;;183.537;;7.944;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;;0.0;65.352;757.316;Africa
Africa;1970;;365450443.0;;;;;;;;;;;4.072;14.114;987.157;360.757;;;4.397;17.264;1121.581;409.882;;40.397;;;;8.553;70.367;2443.656;;7.133;54.016;;;2220.089;811.332;;90.851;24.188;3.028;15.549;;;42.546;-19.969;-7.504;82.297;30.076;;1.741;;25.02;16.351;81.703;75.606;27.63;223.568;;9.149;25.02;16.351;81.703;;;223.568;;9.149;;;;0.0;0.0;0.0;0.0;0.0;;0.0;9.261;36.874;435.027;;;1190.386;20.627;581.335;9302.572;3399.629;;48.713;;;;;;;;;;;;;893.035;25.02;16.351;81.703;;;223.568;;9.149;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;;0.0;81.703;811.333;Africa
Africa;1971;;375086296.0;;;;;;;;;;;6.169;22.255;1021.131;383.012;;;7.04;28.855;1169.698;438.738;;40.183;;;;6.734;60.133;2541.196;;7.936;64.391;;;2334.724;875.723;;91.875;18.373;2.857;18.405;;;49.069;23.1;6.947;98.705;37.023;;1.931;;-5.852;-4.782;76.921;69.353;26.013;205.076;;8.07;-5.259;-4.258;77.445;69.79;26.177;206.472;;8.125;;;;0.0;0.0;0.0;0.0;0.0;;0.0;9.029;39.278;474.305;;;1264.523;-6.43;-218.599;8480.795;3181.03;;49.761;0.524;0.164;;;;0.437;;1.396;;;0.055;;953.168;-5.259;-4.258;77.445;69.79;26.177;206.472;;8.125;;;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;77.44500000000001;875.722;Africa
Africa;1972;;384930776.0;;;;;;;;;;;0.313;1.199;998.13;384.211;;;-0.545;-2.391;1133.571;436.346;;38.125;;;;5.728;54.595;2618.036;;5.012;43.888;;;2389.03;919.611;;91.253;34.041;6.265;24.671;;;64.091;75.931;28.112;169.212;65.135;;2.448;;13.915;10.704;87.625;76.983;29.633;227.638;;8.695;13.832;10.707;88.152;77.412;29.798;229.007;;8.747;;;;0.0;0.0;0.0;0.0;0.0;;0.0;7.679;36.424;510.73;;;1326.809;0.413;13.144;8298.046;3194.173;;50.68;0.527;0.165;;0.61;0.003;0.429;;1.368;;;0.052;;1007.763;13.832;10.707;88.152;77.412;29.798;229.007;;8.747;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;88.152;919.6120000000001;Africa
Africa;1973;;395212420.0;;;;;;;;;;;6.429;24.699;1034.66;408.91;;;6.38;27.841;1174.525;464.187;;37.463;;;;8.309;83.735;2761.8;;8.553;78.655;;;2525.897;998.266;;91.458;60.319;14.881;39.552;;;100.077;50.952;33.187;248.783;98.322;;3.624;;5.779;5.064;92.689;79.314;31.346;234.529;;8.492;5.764;5.08;93.232;79.744;31.516;235.902;;8.542;;;;0.0;0.0;0.0;0.0;0.0;;0.0;7.651;39.074;549.804;;;1391.161;4.782;152.748;8468.665;3346.922;;50.372;0.543;0.17;;3.03;0.016;0.43;;1.373;;;0.05;;1091.498;5.764;5.08;93.232;79.744;31.516;235.902;;8.542;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;93.232;998.266;Africa
Africa;1974;;406069208.0;;;;;;;;;;;4.093;16.736;1048.211;425.646;;;5.34;24.785;1204.161;488.973;;37.144;;;;4.987;54.431;2822.004;;4.171;41.637;;;2560.901;1039.903;;90.748;12.557;4.967;44.518;;;109.633;4.356;4.283;252.679;102.605;;3.885;;13.786;12.778;105.467;87.835;35.667;259.727;;9.204;13.728;12.794;106.026;88.266;35.842;261.103;;9.252;;;;0.0;0.0;0.0;0.0;0.0;;0.0;3.626;19.935;569.739;;;1403.058;-7.809;-261.354;7598.625;3085.567;;49.718;0.559;0.175;;2.941;0.016;0.431;;1.376;;;0.049;;1145.929;13.728;12.794;106.026;88.266;35.842;261.103;;9.252;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;106.026;1039.903;Africa
Africa;1975;;417556976.0;;;;;;;;;;;5.975;25.434;1080.285;451.08;;;5.379;26.304;1234.026;515.276;;37.142;;;;5.981;68.542;2908.514;;6.009;62.487;;;2640.094;1102.39;;90.771;20.486;9.12;53.638;;;128.458;12.403;12.726;276.205;115.331;;4.417;;5.75;6.064;111.532;90.33;37.718;267.105;;9.184;5.714;6.055;112.081;90.742;37.89;268.42;;9.229;;;;0.0;0.0;0.0;0.0;0.0;;0.0;4.903;27.932;597.671;;;1431.352;-8.247;-254.475;6780.135;2831.093;;49.212;0.549;0.172;;-1.714;-0.01;0.412;;1.315;;;0.045;;1214.47;5.714;6.055;112.081;90.742;37.89;268.42;;9.229;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;112.081;1102.389;Africa
Africa;1976;;429573262.0;;;;;;;;;;;6.649;29.994;1119.888;481.074;;;9.667;49.81;1315.459;565.086;;36.477;;;;8.593;104.356;3070.085;;8.368;92.251;;;2780.994;1194.641;;90.584;13.69;7.343;60.981;;;141.958;19.033;21.951;319.578;137.282;;4.624;;10.816;12.064;123.595;97.3;41.798;287.716;;9.372;10.801;12.105;124.186;97.731;41.983;289.091;;9.416;;;;0.0;0.0;0.0;0.0;0.0;;0.0;9.188;54.914;652.585;;;1519.148;19.286;546.017;7861.546;3377.11;;49.482;0.591;0.185;;7.558;0.041;0.431;;1.375;;;0.045;;1318.827;10.801;12.105;124.186;97.731;41.983;289.091;;9.416;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;124.18599999999999;1194.64;Africa
Africa;1977;;441701768.0;;;;;;;;;;;2.208;10.624;1113.191;491.698;;;10.112;57.143;1408.709;622.229;;35.335;;;;5.514;72.715;3150.411;;5.063;60.487;;;2841.573;1255.128;;90.197;11.893;7.253;68.234;;;154.48;1.963;2.695;316.904;139.977;;4.903;;9.884;12.216;135.811;103.981;45.929;307.472;;9.76;9.85;12.228;136.414;104.409;46.118;308.838;;9.803;;;;0.0;0.0;0.0;0.0;0.0;;0.0;6.529;42.61;695.195;;;1573.902;4.854;163.926;8016.802;3541.036;;49.959;0.603;0.189;;2.162;0.013;0.428;;1.366;;;0.043;;1391.542;9.85;12.228;136.414;104.409;46.118;308.838;;9.803;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;136.41400000000002;1255.127;Africa
Africa;1978;;454463053.0;;;;;;;;;;;-2.823;-13.883;1051.385;477.816;;;5.569;34.652;1445.401;656.882;;33.064;;;;3.849;53.561;3179.803;;4.177;52.424;;;2877.135;1307.552;;90.482;42.7;29.136;97.37;;;214.253;33.372;46.713;410.793;186.69;;6.738;;0.823;1.118;136.929;101.894;46.307;301.299;;9.475;0.833;1.137;137.552;102.323;46.502;302.668;;9.518;;;;0.0;0.0;0.0;0.0;0.0;;0.0;5.347;37.171;732.366;;;1611.497;-2.386;-84.49;7605.778;3456.545;;50.679;0.622;0.195;;3.175;0.019;0.429;;1.37;;;0.043;;1445.103;0.833;1.137;137.552;102.323;46.502;302.668;;9.518;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;137.55100000000002;1307.5520000000001;Africa
Africa;1979;;467976240.0;;;;;;;;;;;6.16;29.431;1083.916;507.247;;;13.524;88.837;1593.497;745.719;;32.217;;;;8.952;129.367;3364.423;;9.156;119.713;;;3049.865;1427.264;;90.65;52.863;51.473;148.843;;;318.056;51.765;96.64;605.437;283.33;;9.454;;7.036;9.635;146.564;105.914;49.565;313.187;;9.309;7.02;9.654;147.205;106.343;49.766;314.558;;9.35;;;;0.0;0.0;0.0;0.0;0.0;;0.0;5.299;38.809;771.175;;;1647.893;9.943;343.678;8120.548;3800.224;;48.98;0.642;0.201;;3.077;0.019;0.43;;1.371;;;0.041;;1574.47;7.02;9.654;147.205;106.343;49.766;314.558;;9.35;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;147.206;1427.265;Africa
Africa;1980;;481543145.0;;;;;;;;;;;7.158;36.31;1128.782;543.557;;;12.0;89.483;1734.427;835.202;;32.122;;;;7.474;117.674;3514.002;;8.503;121.361;;;3215.964;1548.626;;91.519;25.578;38.071;186.914;;;388.156;-12.362;-35.027;515.641;248.303;;11.046;;-2.529;-3.706;142.857;100.327;48.312;296.666;;8.442;-2.507;-3.687;143.518;100.757;48.519;298.038;;8.481;;;;0.0;0.0;0.0;0.0;0.0;;0.0;6.092;46.98;818.155;;;1699.026;-8.098;-307.736;7252.699;3492.487;;48.35;0.661;0.207;;2.985;0.019;0.43;;1.372;;;0.039;;1692.144;-2.507;-3.687;143.518;100.757;48.519;298.038;;8.481;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;143.518;1548.626;Africa
Africa;1981;;495655683.0;;;;;;;;;;;16.97;92.242;1282.743;635.799;;;8.944;74.702;1835.757;909.903;;33.483;;;;12.218;206.755;3831.083;;12.989;201.157;;;3530.238;1749.783;;92.147;22.244;41.577;228.491;;;460.988;6.623;16.445;534.137;264.748;;12.033;;3.894;5.562;148.42;101.266;50.193;299.441;;7.816;3.9;5.598;149.116;101.705;50.411;300.845;;7.853;;;;0.0;0.0;0.0;0.0;0.0;;0.0;8.23;67.338;885.493;;;1786.508;-20.597;-719.347;5594.892;2773.14;;46.632;0.696;0.218;;5.314;0.035;0.44;;1.404;;;0.037;;1898.898;3.9;5.598;149.116;101.705;50.411;300.845;;7.853;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;149.11599999999999;1749.783;Africa
Africa;1982;;510540596.0;;;;;;;;;;;10.283;65.377;1373.399;701.176;;;9.76;88.809;1956.185;998.712;;34.649;;;;6.57;124.756;3963.747;;7.124;124.659;;;3671.483;1874.441;;92.627;7.984;18.242;246.734;;;483.279;22.801;60.365;636.801;325.113;;12.192;;0.027;0.039;148.459;98.339;50.206;290.788;;7.336;0.062;0.097;149.213;98.802;50.442;292.264;;7.373;;;;0.0;0.0;0.0;0.0;0.0;;0.0;4.635;41.039;926.532;;;1814.806;-3.861;-107.079;5222.036;2666.062;;45.785;0.753;0.236;;8.257;0.057;0.462;;1.476;;;0.037;;2023.654;0.062;0.097;149.213;98.802;50.442;292.264;;7.373;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;149.212;1874.442;Africa
Africa;1983;;525335348.0;;;;;;;;;;;1.721;12.07;1357.697;713.246;;;1.318;13.161;1926.146;1011.873;;34.229;;;;2.97;60.101;3966.524;;3.99;74.784;;;3710.441;1949.226;;93.544;9.947;24.542;271.275;;;516.385;34.402;111.844;831.767;436.957;;13.019;;-9.877;-14.664;133.795;86.13;45.247;254.686;;6.421;-9.843;-14.683;134.53;86.568;45.477;256.083;;6.456;;;;0.0;0.0;0.0;0.0;0.0;;0.0;4.12;38.172;964.704;;;1836.359;1.361;36.29;5144.05;2702.352;;46.296;0.734;0.23;;-2.542;-0.019;0.438;;1.398;;;0.035;;2083.755;-9.843;-14.683;134.53;86.568;45.477;256.083;;6.456;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;134.529;1949.225;Africa
Africa;1984;;540183119.0;;;;;;;;;;;6.961;49.652;1412.295;762.898;;;11.521;116.58;2089.019;1128.453;;35.512;;;;3.096;64.522;3976.943;;2.853;55.611;;;3711.402;2004.837;;93.323;-4.192;-11.373;259.903;;;481.138;4.965;21.694;849.065;458.651;;12.098;;-1.673;-2.239;131.556;82.361;44.49;243.54;;6.124;6.975;8.911;143.441;90.06;48.649;265.541;;6.677;;;;11.137;11.137;7.266;3.925;20.618;;0.518;1.797;17.332;982.036;;;1817.969;6.788;183.428;5342.224;2885.779;;45.713;0.747;0.234;;1.739;0.013;0.433;;1.383;;;0.035;;2148.277;-1.656;-2.226;132.303;82.794;44.724;244.923;;6.159;;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;132.30300000000003;2015.974;Africa
Africa;1985;;555652995.0;;;;;;;;;;;3.181;24.268;1416.65;787.166;251.082;139.514;6.244;70.458;2157.661;1198.911;53.869;35.212;;258.986;12.168;4.06;87.218;4023.185;;3.417;68.496;363.062;201.736;3731.344;2073.333;77.895;92.746;7.287;18.94;278.843;50.259;27.927;501.829;10.253;47.027;910.061;505.678;10.783;12.473;;11.148;14.666;146.222;88.994;49.45;263.154;19.094;6.541;13.124;18.722;162.162;99.043;55.034;291.841;21.25;7.254;;;35.414;3.944;15.081;9.565;5.315;27.142;2.052;0.675;2.575;25.288;1007.324;61.721;34.296;1812.865;3.97;114.552;5399.649;3000.331;13.242;45.06;0.859;0.269;;14.957;0.112;0.484;;1.545;0.104;;0.038;466.093;2235.495;11.168;14.778;147.081;89.478;49.719;264.699;19.197;6.579;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.08100000000002;2088.414;Africa
Africa;1986;;571646786.0;;;;;;;;;;;2.311;18.19;1408.835;805.356;248.542;142.078;2.551;30.581;2150.788;1229.491;52.6;35.303;;270.11;12.484;2.048;45.777;3990.702;;1.435;29.751;363.181;207.611;3678.991;2103.083;76.862;92.189;12.347;34.428;313.271;49.592;28.349;548.015;4.838;24.465;927.396;530.143;10.495;13.732;;3.429;5.014;151.236;89.47;51.145;264.563;18.935;6.629;10.128;16.026;178.188;106.022;60.607;311.71;22.438;7.811;;;65.626;9.897;24.979;15.399;8.803;43.696;3.259;1.095;-2.27;-22.868;984.456;65.047;37.184;1722.141;-0.287;-8.62;5233.497;2991.711;13.766;43.154;1.973;0.659;;144.981;1.114;1.153;;3.452;0.244;;0.086;472.512;2281.272;4.195;6.129;153.209;90.623;51.804;268.014;19.179;6.716;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;153.209;2128.062;Africa
Africa;1987;;588080029.0;;;;;;;;;;;2.851;22.964;1408.515;828.32;258.855;152.227;0.104;1.284;2092.87;1230.775;54.317;35.176;;280.26;12.477;3.223;73.524;4004.209;;4.145;87.181;378.341;222.495;3724.432;2190.264;79.389;93.013;3.228;10.113;323.384;53.707;31.584;549.899;9.212;48.835;984.523;578.978;11.27;13.733;;-4.084;-6.177;145.059;83.418;49.056;246.666;17.504;6.16;-7.798;-13.657;164.532;95.024;55.881;279.777;19.939;6.987;;;-29.944;-7.48;17.499;10.487;6.167;29.756;2.2;0.743;5.496;54.104;1038.56;65.779;38.684;1766.018;0.198;5.926;5097.329;2997.637;13.803;44.104;1.973;0.658;;-0.152;0.0;1.119;;3.355;0.235;;0.084;476.567;2354.796;-4.034;-6.177;147.033;84.537;49.714;250.021;17.739;6.244;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.032;2207.763;Africa
Africa;1988;;604511530.0;;;;;;;;;;;7.466;61.841;1472.529;890.161;252.185;152.449;2.775;34.156;2092.485;1264.931;51.626;35.316;;295.296;12.329;7.038;165.734;4169.531;;6.398;140.132;378.936;229.071;3855.008;2330.396;77.573;92.457;10.842;35.06;358.445;56.259;34.009;592.949;6.659;38.554;1021.539;617.532;11.517;14.221;;9.249;13.416;158.475;88.656;53.593;262.154;18.149;6.287;15.803;25.602;190.133;107.049;64.712;314.523;21.914;7.543;;;70.148;12.275;29.774;17.358;10.493;49.253;3.553;1.181;4.163;43.231;1081.791;70.491;42.613;1789.53;4.248;127.326;5169.403;3124.964;14.431;42.919;1.884;0.626;;-4.863;-0.089;1.036;;3.116;0.212;;0.075;488.486;2520.53;9.062;13.326;160.359;89.691;54.219;265.27;18.361;6.362;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;160.35899999999998;2360.171;Africa
Africa;1989;;621167964.0;;;;;;;;;;;-6.127;-54.54;1345.241;835.621;253.089;157.211;-2.884;-36.481;1977.646;1228.45;51.267;33.102;;306.648;12.816;0.154;3.875;4063.964;;-0.247;-5.749;382.324;237.488;3742.381;2324.647;77.446;92.087;3.634;13.027;371.471;59.467;36.939;598.02;9.696;59.876;1090.539;677.408;12.046;14.715;;5.006;7.933;166.408;90.597;56.276;267.896;18.352;6.592;5.068;9.624;199.757;109.459;67.992;321.582;22.173;7.913;;;5.775;1.72;31.494;17.868;11.099;50.701;3.619;1.248;3.306;35.764;1117.556;69.768;43.338;1799.12;10.37;324.068;5552.495;3449.032;14.133;44.27;1.855;0.617;;-1.438;-0.029;0.993;;2.986;0.201;;0.073;493.663;2524.404;4.931;7.904;168.263;91.591;56.893;270.882;18.553;6.665;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;168.26299999999998;2356.1420000000003;Africa
Africa;1990;;638157571.0;;;;0.0;0.0;;;;0.0;;5.033;42.057;1375.332;877.678;258.045;164.674;-0.588;-7.224;1913.675;1221.226;51.658;33.653;;318.776;12.86;3.312;83.611;4086.788;;3.77;87.635;392.176;250.27;3780.074;2412.283;78.51;92.495;7.315;27.174;398.645;66.827;42.646;624.682;6.522;44.183;1130.74;721.591;13.378;15.285;;1.739;2.893;169.301;89.719;57.255;265.297;17.961;6.492;-2.181;-4.025;195.732;104.221;66.509;306.714;20.864;7.505;;;-23.876;-7.519;23.974;13.24;8.449;37.568;2.65;0.919;1.647;18.404;1135.959;67.304;42.951;1780.061;7.171;247.34;5792.256;3696.372;13.474;43.556;2.456;0.806;;30.592;0.601;1.263;;3.849;0.253;;0.094;499.526;2608.015;2.052;3.495;171.758;90.981;58.06;269.147;18.214;6.586;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;171.75699999999998;2436.2560000000003;Africa
Africa;1991;;655040869.0;;;0.0;0.0;0.0;;;;0.0;;-2.725;-23.916;1303.372;853.762;251.566;164.786;1.98;24.185;1901.271;1245.411;50.727;32.772;;324.848;13.163;-0.111;-2.897;3977.031;;-0.621;-14.975;385.359;252.426;3659.784;2397.308;77.706;92.023;0.75;2.99;401.636;69.632;45.611;613.146;7.187;51.861;1180.769;773.452;14.041;15.417;;5.933;10.044;179.346;92.592;60.651;273.793;18.671;6.884;6.176;12.078;207.81;107.806;70.617;317.247;21.739;7.977;;;8.226;1.972;25.946;13.959;9.144;39.61;2.815;0.996;0.524;5.951;1141.91;64.162;42.028;1743.266;3.739;138.225;5853.981;3834.597;12.938;43.833;2.518;0.822;;1.985;0.061;1.254;;3.844;0.253;;0.097;495.92;2605.118;5.878;10.106;181.864;93.846;61.473;277.637;18.924;6.981;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;181.864;2423.254;Africa
Africa;1992;;671931834.0;;;0.0;0.0;0.0;;;;0.0;;0.594;5.069;1278.152;858.831;246.186;165.42;2.274;28.324;1895.631;1273.735;50.453;32.478;;327.871;13.051;1.507;39.263;3935.49;;1.96;46.997;384.772;258.541;3637.727;2444.305;78.854;92.434;4.889;19.635;421.27;75.223;50.545;626.954;4.503;34.831;1202.924;808.283;15.416;15.931;;-4.602;-8.254;171.092;86.11;57.86;254.627;17.647;6.47;-3.703;-7.733;200.077;101.204;68.002;297.763;20.741;7.566;;;1.575;0.409;26.355;13.823;9.288;39.222;2.833;0.997;1.952;22.293;1164.203;63.363;42.576;1732.621;1.896;72.7;5815.021;3907.298;12.986;44.026;2.629;0.854;;3.918;0.112;1.271;;3.913;0.26;;0.099;487.953;2644.381;-4.488;-8.142;173.722;87.381;58.714;258.541;17.908;6.569;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;173.721;2470.659;Africa
Africa;1993;;689140286.0;;;0.0;0.0;0.0;;;;0.0;;1.5;12.883;1264.93;871.714;255.328;175.957;1.834;23.36;1882.193;1297.095;51.893;32.874;;339.074;13.426;0.275;7.285;3847.788;;0.664;16.226;395.924;272.847;3570.435;2460.531;80.468;92.792;-2.048;-8.626;412.644;80.003;55.133;598.781;3.108;25.124;1209.343;833.407;16.26;15.562;;-2.036;-3.483;167.61;82.251;56.683;243.215;16.717;6.321;-4.578;-8.941;191.136;94.159;64.889;277.354;19.137;7.208;;;-21.888;-5.769;20.586;10.528;7.255;29.872;2.14;0.776;1.028;11.969;1176.172;60.593;41.757;1706.724;-1.304;-50.938;5595.899;3856.36;12.315;44.356;2.934;0.949;;11.175;0.305;1.378;;4.258;0.28;;0.111;492.024;2651.666;-1.84;-3.172;170.55;83.632;57.634;247.482;16.997;6.432;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.006;0.006;0.003;0.002;0.009;0.001;0.0;170.55;2481.1159999999995;Africa
